"No.","Time","Source","Destination","Protocol","Length","Info"
"5950","377.997109","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14454,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14455,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5951","377.997110","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14456,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5952","377.997123","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20668 Ack=781084 Win=64519 Len=0"
"5953","377.997443","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14457,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14458,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5954","377.997787","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14459,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5955","377.997788","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14460,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14461,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5956","377.997800","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20668 Ack=782189 Win=65088 Len=0"
"5957","377.998151","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14462,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5958","377.998275","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14458) "
"5959","377.998986","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14463,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14464,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5960","378.212748","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20674 Ack=782758 Win=64519 Len=0"
"5961","378.213423","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (14465,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14466,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14467,2698) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14468,2698) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"5962","378.213820","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14466) "
"5963","378.214357","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2698,14469) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"5964","378.214716","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=783273 Ack=20699 Win=4369 Len=0"
"5965","378.216607","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (14469,2699) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"5966","378.216802","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2699,14470) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"5967","378.217121","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2700) "
"5968","378.415499","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20718 Ack=783299 Win=65062 Len=0"
"5969","380.501512","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14470,2700) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"5970","380.712646","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20718 Ack=783326 Win=65035 Len=0"
"5971","383.210284","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2700,14471) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"5972","383.210749","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (14471,2701) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"5973","383.210967","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2701,14472) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"5974","383.211291","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (14472,2702) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"5975","383.272839","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2702,14473) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"5976","383.273659","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14473,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14474,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5977","383.273660","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14475,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5978","383.273698","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20775 Ack=783938 Win=65088 Len=0"
"5979","383.273966","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14476,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14477,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5980","383.273967","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14478,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5981","383.273980","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20775 Ack=784507 Win=64519 Len=0"
"5982","383.274302","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14479,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14480,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5983","383.275078","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14480) "
"5984","383.275424","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14481,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5985","383.277004","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14482,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14483,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5986","383.277005","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14484,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5987","383.277029","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20781 Ack=785645 Win=65088 Len=0"
"5988","383.277317","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14485,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14486,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"5989","383.474783","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20781 Ack=786181 Win=64552 Len=0"
"5990","383.475438","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (14487,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14488,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14489,2703) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14490,2703) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"5991","383.475816","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14488) "
"5992","383.476317","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2703,14491) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"5993","383.476701","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=786696 Ack=20806 Win=4262 Len=0"
"5994","383.477057","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (14491,2704) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"5995","383.477249","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2704,14492) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"5996","383.477570","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2705) "
"5997","383.677603","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20825 Ack=786722 Win=65062 Len=0"
"5998","384.101450","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14492,2705) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"5999","384.317186","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20825 Ack=786749 Win=65035 Len=0"
"6002","386.502264","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14493,2705) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"6003","386.719514","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20825 Ack=786776 Win=65008 Len=0"
"6004","388.498589","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2705,14494) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6005","388.499275","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (14494,2706) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"6006","388.499492","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2706,14495) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6007","388.499810","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (14495,2707) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"6008","388.561113","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2707,14496) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6009","388.563003","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14496,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14497,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6010","388.565147","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14498,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6011","388.565148","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14499,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14500,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6012","388.565174","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20882 Ack=787924 Win=65088 Len=0"
"6013","388.565493","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14501,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6014","388.567796","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14502,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14503,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6015","388.567814","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20882 Ack=788493 Win=64519 Len=0"
"6016","388.568182","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14504,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6017","388.568656","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14503) "
"6018","388.570428","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14505,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14506,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6019","388.572407","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14507,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6020","388.572408","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14508,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14509,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6021","388.572431","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20888 Ack=789631 Win=65088 Len=0"
"6022","388.573118","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (14510,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14511,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14512,2708) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14513,2708) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6023","388.573752","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14511) "
"6024","388.574114","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2708,14514) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6025","388.574473","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=790146 Ack=20913 Win=4155 Len=0"
"6026","388.576791","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (14514,2709) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6027","388.577033","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2709,14515) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6028","388.577337","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2710) "
"6029","388.778676","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20932 Ack=790172 Win=64547 Len=0"
"6030","388.778994","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14515,2710) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"6031","388.981528","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20932 Ack=790199 Win=64520 Len=0"
"6032","393.102302","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14516,2710) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"6033","393.320193","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20932 Ack=790226 Win=65088 Len=0"
"6034","393.586047","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2710,14517) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6035","393.586683","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (14517,2711) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"6036","393.586900","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2711,14518) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6037","393.587220","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (14518,2712) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"6038","393.648543","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2712,14519) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6039","393.649413","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14519,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14520,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6040","393.649414","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14521,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6041","393.649414","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14522,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14523,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6042","393.649450","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20989 Ack=791374 Win=65088 Len=0"
"6043","393.649750","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14524,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6044","393.649750","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14525,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14526,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6045","393.649763","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20989 Ack=791943 Win=64519 Len=0"
"6046","393.650099","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14527,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6047","393.650542","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14528,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14529,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6048","393.650554","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20989 Ack=792512 Win=65088 Len=0"
"6049","393.650860","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14526) "
"6050","393.650891","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14530,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6051","393.651555","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14531,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14532,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6052","393.651568","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=20995 Ack=793081 Win=64519 Len=0"
"6053","393.652278","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (14533,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14534,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14535,2713) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14536,2713) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6054","393.652626","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14534) "
"6055","393.653002","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2713,14537) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6056","393.653402","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=793596 Ack=21020 Win=4608 Len=0"
"6057","393.653403","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (14537,2714) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6058","393.653622","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2714,14538) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6059","393.653949","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2715) "
"6060","393.850586","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21039 Ack=793622 Win=65062 Len=0"
"6061","396.303240","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14538,2715) ASDU=65535 M_ME_TF_1 Spont   IOA=2"
"6062","396.518127","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21039 Ack=793649 Win=65035 Len=0"
"6063","398.734179","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2715,14539) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6064","398.734603","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","75","-> I (14539,2716) ASDU=65535 F_FR_NA_1 File    IOA=65537"
"6065","398.734910","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2716,14540) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6066","398.735239","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","76","-> I (14540,2717) ASDU=65535 F_SR_NA_1 File    IOA=65537"
"6067","398.796921","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2717,14541) ASDU=65535 F_SC_NA_1 File    IOA=65537"
"6068","398.798343","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14541,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14542,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6069","398.798344","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14543,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6070","398.798380","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21096 Ack=794261 Win=65088 Len=0"
"6071","398.798685","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14544,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14545,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6072","398.798686","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14546,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6073","398.798699","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21096 Ack=794830 Win=64519 Len=0"
"6074","398.799022","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14547,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14548,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6075","398.799401","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14549,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6076","398.799402","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14550,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14551,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6077","398.799414","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21096 Ack=795935 Win=65088 Len=0"
"6078","398.799751","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","87","-> I (14552,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6079","398.800012","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14548) "
"6080","398.800769","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","590","-> I (14553,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14554,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537"
"6081","399.014067","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21102 Ack=796504 Win=64519 Len=0"
"6082","399.014764","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","569","-> I (14555,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14556,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14557,2718) ASDU=65535 F_SG_NA_1 File    IOA=65537 | -> I (14558,2718) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6083","399.015829","192.168.11.111","192.168.11.248","IEC 60870-5-104","60","<- S (14556) "
"6084","399.016229","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2718,14559) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6085","399.016611","192.168.11.248","192.168.11.111","TCP","60","2404  >  49784 [ACK] Seq=797019 Ack=21127 Win=4501 Len=0"
"6086","399.018324","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","74","-> I (14559,2719) ASDU=65535 F_LS_NA_1 File    IOA=65537"
"6087","399.018505","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2719,14560) ASDU=65535 F_AF_NA_1 File    IOA=65537"
"6088","399.018770","192.168.11.248","192.168.11.111","IEC 60870-5-104","60","-> S (2720) "
"6089","399.232529","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21146 Ack=797045 Win=65062 Len=0"
"6090","399.504042","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14560,2720) ASDU=65535 M_ME_TF_1 Spont   IOA=31"
"6091","399.716071","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21146 Ack=797072 Win=65035 Len=0"
"6092","402.503794","192.168.11.248","192.168.11.111","IEC 60870-5 ASDU","81","-> I (14561,2720) ASDU=65535 M_ME_TF_1 Spont   IOA=32"
"6093","402.713240","192.168.11.111","192.168.11.248","TCP","54","49784  >  2404 [ACK] Seq=21146 Ack=797099 Win=65008 Len=0"
"6094","404.008684","192.168.11.111","192.168.11.248","IEC 60870-5 ASDU","73","<- I (2720,14562) ASDU=65535 F_SC_NA_1 File    IOA=65537"
